_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
20.835286779331874,5000,0.1270877174832682,-1.3085176129349678,1.532213070432645,0.16197635346037945,0.14656831,-2.4001353,3.2260427,0.49225536,-3.4106051316484806e-17,-3.924600266840946,2.687957966227352,0.9999883684496556,0.009227793512785819,-0.12692381168308178,0.13284548714596273,0.0036593628098723365,5,-0.0063537844,1.8485886,0.00537041,1.0,1.0,0.0012573306476480117,0.6578133101075947,-11.726445770997731
9.046218693936478,5000,0.034308975421772234,-1.3630096606928686,1.454910113314542,0.11945954261562283,0.047907118,-2.514989,3.0271258,0.47928745,-4.5474735088646414e-17,-3.4958184183384353,4.974080536514932,0.9999152925390574,0.007841520854720606,-0.08942520934051813,0.15795407360486538,0.0023065743487794737,10,-0.0038617672,1.8573817,0.002237862,1.0,1.0,0.0018263798839831188,0.25576983338436676,-1.215239341902838
4.79946031931469,5000,0.06707846049663692,-1.1904888606861384,1.4286886634619376,0.0860888855987216,0.07267213,-2.919754,2.7308853,0.48810256,2.842170943040401e-18,-3.896906642841452,3.542094468415379,0.9998940584282987,0.003049047894012655,-0.10487600108708657,0.1218911462742681,0.0027209144836510568,15,-0.00727305,1.8595557,0.004298399,1.0,1.0,0.0011325855646619812,0.5861226028614435,0.4570003999867056
72.77126706764105,5000,0.05628721214544344,-1.206241537527034,1.4759590122954416,0.07780426673284875,0.017978689,-3.0091107,2.6901927,0.5394022,3.268496584496461e-17,-4.746957342369939,3.416601133407915,0.9999098076203409,0.05849585497943092,-0.08857701132004984,0.1344305690715623,0.0021603225773713327,20,-0.009980498,1.8489369,0.008927494,1.5,1.0,0.001123179597728784,0.5683587754348383,0.3277751580586079
94.67540451161308,5000,0.053850649337291806,-1.2936639331652908,1.3181714477355368,0.0660115825640398,0.008473938,-2.6348991,2.5022361,0.5335069,-6.536993168992922e-17,-5.363234298758923,4.739355494484913,0.9998522580266203,0.08067081754740558,-0.006328484635350245,0.14514454411013575,0.0012897417866504185,25,-0.006037048,1.8534794,0.0031815302,1.5,1.0,0.0003311110232809214,0.7728392648353606,0.5036878628526008
109.73329843629142,5000,0.05024153401077124,-1.138351132835434,1.2198605299318004,0.06661012589072351,0.0028330907,-2.8149297,2.421922,0.54875493,2.2737367544323207e-17,-3.7997829465764266,3.9872203486492173,0.9998190620510475,0.09553867765005408,0.00018433878819051,0.15866468158358865,0.0009322361191691136,30,-0.003935416,1.8528559,0.0027238422,1.5,1.0,0.0002690042211499225,0.7117906085844029,0.5168750787423315
126.86134306339459,5000,0.061748676190989074,-1.2039543279598848,1.300990375199564,0.0726864808959947,0.00046095523,-2.5080252,3.143799,0.5480771,-1.7053025658242403e-17,-3.7823816828036656,3.2851542868786145,0.9997764811806769,0.11014886131472103,-0.0020396587002919704,0.16898719050874686,0.0015324351288084632,35,-0.0031712763,1.850053,0.0023521401,1.5,1.0,0.0002378671452371718,0.8476426802316618,0.7977998147007705
137.24840127226292,5000,0.05735098855000185,-1.172828591927477,1.299020141544226,0.0722852142534105,0.0018218316,-2.7128615,2.5903037,0.5458478,-1.4210854715202004e-18,-7.853345169502133,3.1896614490721094,0.9997841922103684,0.11763505708050159,0.0006280672128827574,0.17558236378053246,0.0015037802466841645,40,-0.003429812,1.8456696,0.0020461949,1.5,1.0,0.00016257621870520713,0.9055645470928134,0.8076500216854652
139.2437549847056,5000,0.06305844132490865,-1.1298995935042595,1.2319495459820278,0.08349614985802765,-0.0067373086,-2.6703355,2.8645334,0.56308687,-7.958078640513122e-17,-5.149467100817847,4.599460696271464,0.9997762334437135,0.12098632623285006,-0.00041845399061610954,0.18218601038369658,0.0017933877079804692,45,-0.0036992175,1.8434232,0.0022746313,1.5,1.0,0.00017897727615422926,0.9143084896026357,0.854822181955349
134.31570334089278,5000,0.05039238180600995,-1.1046328874285292,1.2177741552025874,0.07000285829093339,-3.2603264e-05,-2.8923268,3.029028,0.56117654,-1.1368683772161604e-17,-6.955317367297258,3.9784995548786806,0.9997585697916853,0.11539062318393553,-0.011178924365468697,0.17232606450536103,0.0014958087929722655,50,-0.0026793173,1.8416356,0.001143506,1.0,1.0,0.00020310224076015997,0.8770216891606943,0.8511741271594446
147.5853570023388,5000,0.06547617918864809,-1.1565565655708665,1.1850989338443998,0.0745155576950186,-0.010681157,-2.7198892,2.6359153,0.56549966,-2.2737367544323207e-17,-4.012070766319083,4.064296573878225,0.99975350423466,0.1260301873263297,-0.0019727874930680436,0.1898784741910213,0.0015723053012384176,55,-0.0018420573,1.8353872,0.00077073247,0.6666666666666666,1.0,0.0002705084913173256,0.8838042839895541,0.8399102484795345
139.1554438723751,5000,0.056988396939281996,-1.1714273219430678,1.2728110506454138,0.07234779417404726,-0.008306775,-2.7607691,2.6139486,0.5684748,3.4106051316484806e-17,-6.314701221175209,4.361469267909349,0.9997372709794756,0.12020806669477907,-0.0007786783003988916,0.17491193727974189,0.0015071246764589354,60,-0.0033491382,1.8268408,0.0025874951,0.6666666666666666,1.0,0.0001436430837668838,0.9153764862579076,0.8844500420584079
157.02044242546225,5000,0.07000902196137035,-1.2224685984302675,1.3086638658324836,0.0789855371430427,-0.009247312,-2.5327132,2.591777,0.5740192,0.0,-5.772825186823595,4.295031957702337,0.9997688564824558,0.13070138725790698,-0.019412392951658742,0.19617918369519136,0.0019699664759475497,65,-0.0051197577,1.819406,0.00395066,0.6666666666666666,1.0,0.00020296393175996821,0.9049072940833782,0.8640000687105316
160.57869685124425,5000,0.062051899383130826,-1.1159406910075729,1.2653022142901535,0.08002830101152643,-0.012010277,-2.9872754,3.2333312,0.6235006,-5.115907697472721e-17,-5.644964003235032,3.757937852966699,0.9997767479822071,0.1385804431333396,-0.007018396557809324,0.2043804112797422,0.002267179992471887,70,-0.005412606,1.8087379,0.003967133,0.6666666666666666,1.0,0.0001932665949423424,0.9299477396661564,0.9096588979621175
166.69132951464385,5000,0.06257157717282508,-1.0854912492009663,1.2189097363202976,0.0737121737833874,-0.009498056,-2.7695436,2.6744332,0.61186755,-2.842170943040401e-17,-5.442218511795379,3.413379880084907,0.9996893325239533,0.1414985437121785,-0.006583442782704515,0.2117682586782448,0.002279946033464838,75,-0.0036030114,1.7937075,0.002388732,0.6666666666666666,1.0,0.00011513246743361176,0.9495439101107677,0.93684034826053
