_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
-278.0369805420828,5000,0.03584133294480824,-1.133165226850185,1.4984581020755763,0.07311637997574578,0.016029613,-2.4446583,2.5039058,0.40723193,-1.4210854715202004e-17,-3.7830593492560265,3.4268098303524113,0.9999884228521189,-0.23103709561144187,-0.5428638148160411,0.017901211087379732,0.013444442337180871,5,-0.012304796,5.505786,0.008247382,1.5,1.0,0.009586900428134797,0.2872605720488407,-2.012891456152441
-203.66627434474432,5000,0.03422972412492405,-1.161671444504277,1.226849430003074,0.07430609162269702,0.009344221,-2.6089754,2.4382606,0.3950689,-4.5474735088646414e-17,-3.4207212955727018,3.0599188080982267,0.9999607380243779,-0.16028733832613976,-0.4757888463336906,0.059104777368569575,0.013266100703486498,10,-0.008564159,5.507702,0.0063608335,2.25,1.0,0.009660209930977182,0.3280469947118585,0.2875895016560065
-261.3536726613015,5000,0.026150418601636728,-1.2176272210521208,1.3694767407939206,0.07376469572811296,0.013587188,-2.386843,3.134592,0.40151632,2.2737367544323207e-17,-3.8631660017537923,3.3738225047747625,0.9999606472370215,-0.21952825261180015,-0.4743329048622723,0.015755618155199,0.01432244197912707,15,-0.005898568,5.494916,0.0028513505,2.25,1.0,0.011160773616369472,0.2555405729048025,0.13791094540693571
-237.88964620597363,5000,0.024473865585410325,-1.2761360045431853,1.2574849308276614,0.07302722901640192,0.015472133,-2.8540816,2.4361756,0.40647662,5.684341886080802e-18,-3.7246246974354222,2.9464266358936073,0.9999586964764822,-0.19794009070256993,-0.38815409197327816,0.02723882467542332,0.006696325426999436,20,-0.0072269524,5.493579,0.0034689084,2.25,1.0,0.004420695289230803,0.34244707883803327,0.24648546815293626
-207.1823143997163,5000,0.03470128773987429,-1.2619736881548116,1.2994271936412136,0.07931499308435225,0.013398734,-2.454226,2.8441668,0.40783164,2.2737367544323207e-17,-4.099641211038536,3.422212616302451,0.9999551628409583,-0.17180919958859175,-0.43885424581480187,0.06436357060413316,0.009924985880432618,25,-0.006459779,5.5091815,0.003264368,2.25,1.0,0.0068972363871701095,0.3090598241347694,0.22086479048848096
-203.1740227528241,5000,0.03390694575156455,-1.3536683656904027,1.247158973843681,0.07784782545625865,0.020964725,-2.8364959,2.566935,0.406531,0.0,-3.374304408419326,2.9386116595029557,0.9999496541366046,-0.16020792918243973,-0.4077970715016774,0.0344639053391743,0.00871631814175202,30,-0.0066068186,5.4730215,0.00317036,2.25,1.0,0.006035192994484986,0.3167145041281836,0.2768936708391845
-218.13475975174794,5000,0.03130157977939197,-1.1454876657121174,1.1737222090847637,0.07897274482735357,0.020030662,-2.5816324,2.7852888,0.4022485,1.7053025658242403e-17,-3.1543484752441717,4.072985195076505,0.9999502579430033,-0.18638409130851807,-0.3778774171549608,0.031602107104329015,0.007023343536062191,35,-0.0068032863,5.439876,0.0032076638,2.25,1.0,0.004868814679310665,0.3419054430521874,0.2694488407060883
-136.1014016168337,5000,0.03792028131476192,-1.15354872881797,1.2601886698119709,0.08062619678276928,0.02356869,-2.6014433,2.9916248,0.40005103,-6.252776074688882e-17,-3.1010691386836395,4.343534600343436,0.9999467563123675,-0.11149190357355053,-0.348382238908908,0.10141099184353856,0.006536974511170061,40,-0.005721928,5.424614,0.0025313287,2.25,1.0,0.005024009257434141,0.43284722042529744,0.31603971224610183
-136.02314348569644,5000,0.03852350162115004,-1.2144472035494986,1.2845082652467494,0.08136064185835729,0.02018872,-2.6682582,2.7325878,0.3960068,3.268496584496461e-17,-4.14110648875551,3.4358672001567925,0.9999411013644632,-0.12273055568863442,-0.33115027414095954,0.08338585573299659,0.006720856475697724,45,-0.00643412,5.4030476,0.0032543472,2.25,1.0,0.0033004834786550647,0.5101894782729302,0.42723978071207935
-132.0155730991697,5000,0.03442679997640906,-1.18780131994705,1.2524273317460652,0.08004365013081559,0.014937513,-2.320922,2.5364606,0.39997235,-2.2737367544323207e-17,-3.3070619455350236,3.3864243402454632,0.9999466584438939,-0.1093776510632895,-0.3443762909813272,0.11602837736721702,0.009050088791169942,50,-0.0063839294,5.379411,0.0031415895,2.25,1.0,0.006905938501177448,0.23733544169358545,0.16735483202128543
